Date,Close,Net,PerctChg,Open,Low,High,Volume,O-C,H-L,PercentCVol
2019-02-01 17:30,"25,063.89",0,0.00%,"25,063.89","25,063.89","25,063.89","758,630",0,0,-98.74%
2019-02-01 16:30,"25,063.89",2.44,0.01%,"25,059.75","25,058.09","25,063.89","60,193,849",4.14,5.8,33.72%
2019-02-01 16:00,"25,061.45",32.31,0.13%,"25,029.08","25,018.35","25,070.66","45,015,817",32.37,52.31,135.08%
2019-02-01 15:30,"25,029.14",25.81,0.10%,"25,002.71","24,982.49","25,029.27","19,148,825",26.43,46.78,23.12%
2019-02-01 15:00,"25,003.33",-15.21,-0.06%,"25,018.58","24,987.88","25,043.98","15,553,224",-15.25,56.1,-22.96%
2019-02-01 14:30,"25,018.54",-54.42,-0.22%,"25,073.15","25,007.10","25,074.46","20,188,384",-54.61,67.36,37.21%
2019-02-01 14:00,"25,072.96",-13.74,-0.05%,"25,086.37","25,051.17","25,100.10","14,712,991",-13.41,48.93,-13.69%
2019-02-01 13:30,"25,086.70",-21.29,-0.08%,"25,107.63","25,063.43","25,114.48","17,046,944",-20.93,51.05,6.22%
2019-02-01 13:00,"25,107.99",16.31,0.07%,"25,091.52","25,079.90","25,119.38","16,048,613",16.47,39.48,-15.11%
2019-02-01 12:30,"25,091.68",-82.56,-0.33%,"25,174.23","25,073.44","25,175.11","18,906,004",-82.55,101.67,6.88%
2019-02-01 12:00,"25,174.24",31.54,0.13%,"25,142.29","25,128.55","25,179.46","17,688,877",31.95,50.91,-21.26%
2019-02-01 11:30,"25,142.70",47.86,0.19%,"25,094.94","25,067.46","25,155.76","22,465,223",47.76,88.3,-11.06%
2019-02-01 11:00,"25,094.84",-79.48,-0.32%,"25,174.71","25,094.63","25,182.38","25,258,904",-79.87,87.75,-20.42%
2019-02-01 10:30,"25,174.32",123.66,0.49%,"25,050.53","25,050.53","25,193.15","31,742,036",123.79,142.62,-32.98%
2019-02-01 10:00,"25,050.66",50.99,0.20%,"25,025.31","25,025.31","25,105.05","47,361,910",25.35,79.74,847.00%
2019-01-31 17:30,"24,999.67",0,0.00%,"24,999.67","24,999.67","24,999.67","5,001,254",0,0,-95.83%
2019-01-31 16:30,"24,999.67",-9.7,-0.04%,"25,007.23","24,999.67","25,010.96","120,069,385",-7.56,11.29,65.80%
2019-01-31 16:00,"25,009.37",45.05,0.18%,"24,964.50","24,956.00","25,049.62","72,419,079",44.87,93.62,173.42%
2019-01-31 15:30,"24,964.32",-8.13,-0.03%,"24,972.45","24,925.18","24,972.59","26,486,633",-8.13,47.41,45.33%
2019-01-31 15:00,"24,972.45",19.64,0.08%,"24,953.31","24,935.14","24,988.15","18,225,625",19.14,53.01,1.93%
2019-01-31 14:30,"24,952.81",-23.39,-0.09%,"24,976.05","24,940.58","24,986.91","17,881,289",-23.24,46.33,1.37%
2019-01-31 14:00,"24,976.20",28.77,0.12%,"24,947.50","24,931.28","24,977.06","17,640,089",28.7,45.78,5.04%
2019-01-31 13:30,"24,947.43",-15.17,-0.06%,"24,962.50","24,940.21","24,987.96","16,793,030",-15.07,47.75,-11.56%
2019-01-31 13:00,"24,962.60",-19.11,-0.08%,"24,981.70","24,936.92","25,007.07","18,988,671",-19.1,70.15,-14.30%
2019-01-31 12:30,"24,981.71",-50.7,-0.20%,"25,032.42","24,980.26","25,036.26","22,158,127",-50.71,56,1.53%
2019-01-31 12:00,"25,032.41",83.52,0.33%,"24,948.28","24,937.64","25,038.68","21,825,119",84.13,101.04,-7.03%
2019-01-31 11:30,"24,948.89",7.74,0.03%,"24,941.28","24,932.00","24,979.02","23,474,908",7.61,47.02,-26.94%
2019-01-31 11:00,"24,941.15",-17.73,-0.07%,"24,959.07","24,925.43","24,987.02","32,130,028",-17.92,61.59,-12.14%
2019-01-31 10:30,"24,958.88",77.02,0.31%,"24,882.62","24,874.30","24,961.30","36,567,904",76.26,87,-36.61%
2019-01-31 10:00,"24,881.86",-133,-0.53%,"24,954.48","24,842.09","24,954.48","57,684,896",-72.62,112.39,1095.36%
2019-01-30 17:00,"25,014.86",0,0.00%,"25,014.86","25,014.86","25,014.86","4,825,723",0,0,-87.36%
2019-01-30 16:30,"25,014.86",0.26,0.00%,"25,017.68","25,014.46","25,017.74","38,186,919",-2.82,3.28,-31.30%
2019-01-30 16:00,"25,014.60",11.61,0.05%,"25,002.83","24,966.68","25,018.12","55,585,374",11.77,51.44,105.37%
2019-01-30 15:30,"25,002.99",-103.74,-0.41%,"25,106.68","24,995.07","25,107.28","27,066,400",-103.69,112.21,0.29%
2019-01-30 15:00,"25,106.73",98.79,0.40%,"25,008.22","24,973.11","25,109.62","26,988,924",98.51,136.51,-27.43%
2019-01-30 14:30,"25,007.94",166.15,0.67%,"24,842.38","24,841.80","25,056.19","37,191,602",165.56,214.39,139.18%
2019-01-30 14:00,"24,841.79",-23.48,-0.09%,"24,865.33","24,806.15","24,880.51","15,549,688",-23.54,74.36,18.82%
2019-01-30 13:30,"24,865.27",-41.44,-0.17%,"24,906.20","24,864.43","24,913.99","13,087,154",-40.93,49.56,-16.44%
2019-01-30 13:00,"24,906.71",-33.19,-0.13%,"24,940.24","24,894.98","24,945.49","15,661,501",-33.53,50.51,-10.39%
2019-01-30 12:30,"24,939.90",11.6,0.05%,"24,928.75","24,928.38","24,968.98","17,476,834",11.15,40.6,-13.88%
2019-01-30 12:00,"24,928.30",23.44,0.09%,"24,904.88","24,879.56","24,928.30","20,292,484",23.42,48.74,-8.89%
2019-01-30 11:30,"24,904.86",48.48,0.20%,"24,856.81","24,856.81","24,927.81","22,273,312",48.05,71,-2.19%
2019-01-30 11:00,"24,856.38",4.36,0.02%,"24,851.96","24,831.92","24,886.49","22,771,819",4.42,54.57,-21.29%
2019-01-30 10:30,"24,852.02",42.01,0.17%,"24,810.98","24,790.90","24,855.80","28,933,059",41.04,64.9,-43.75%
2019-01-30 10:00,"24,810.01",230.05,0.94%,"24,826.52","24,799.72","24,874.75","51,440,871",-16.51,75.03,780.98%
2019-01-29 17:00,"24,579.96",0,0.00%,"24,579.96","24,579.96","24,579.96","5,839,070",0,0,-84.44%
2019-01-29 16:30,"24,579.96",1.15,0.00%,"24,581.17","24,579.89","24,581.38","37,522,154",-1.21,1.49,-16.65%
2019-01-29 16:00,"24,578.81",-9.96,-0.04%,"24,588.79","24,550.84","24,603.83","45,020,156",-9.98,52.99,110.17%
2019-01-29 15:30,"24,588.77",54.41,0.22%,"24,534.21","24,524.00","24,590.36","21,421,172",54.56,66.36,26.01%
2019-01-29 15:00,"24,534.36",-44.93,-0.18%,"24,579.39","24,531.91","24,590.86","16,999,813",-45.03,58.95,18.38%
2019-01-29 14:30,"24,579.29",-49.86,-0.20%,"24,629.25","24,571.71","24,629.46","14,360,770",-49.96,57.75,-0.77%
2019-01-29 14:00,"24,629.15",11.49,0.05%,"24,617.55","24,598.44","24,635.58","14,472,838",11.6,37.14,-5.53%
2019-01-29 13:30,"24,617.66",7.92,0.03%,"24,610.11","24,585.26","24,626.30","15,319,752",7.55,41.04,-2.86%
2019-01-29 13:00,"24,609.74",-28.1,-0.11%,"24,637.79","24,602.16","24,639.33","15,770,555",-28.05,37.17,2.16%
2019-01-29 12:30,"24,637.84",20.32,0.08%,"24,617.28","24,599.72","24,663.96","15,437,205",20.56,64.24,-4.44%
2019-01-29 12:00,"24,617.52",52.35,0.21%,"24,565.28","24,565.28","24,622.29","16,154,351",52.24,57.01,-16.11%
2019-01-29 11:30,"24,565.17",40.32,0.16%,"24,524.66","24,509.64","24,574.05","19,257,577",40.51,64.41,-17.88%
2019-01-29 11:00,"24,524.85",-135.48,-0.55%,"24,662.90","24,504.04","24,674.87","23,450,298",-138.05,170.83,-12.61%
2019-01-29 10:30,"24,660.33",25.24,0.10%,"24,635.45","24,574.31","24,665.48","26,835,279",24.88,91.17,-37.60%
2019-01-29 10:00,"24,635.09",106.87,0.44%,"24,519.62","24,519.62","24,651.54","43,004,221",115.47,131.92,505.47%
2019-01-28 18:00,"24,528.22",0,0.00%,"24,528.22","24,528.22","24,528.22","7,102,668",0,0,-83.60%
2019-01-28 16:30,"24,528.22",-2.99,-0.01%,"24,528.29","24,527.27","24,528.33","43,303,110",-0.07,1.06,-2.84%
2019-01-28 16:00,"24,531.21",32.21,0.13%,"24,499.00","24,460.42","24,531.21","44,566,898",32.21,70.79,118.14%
2019-01-28 15:30,"24,499.00",2.82,0.01%,"24,496.08","24,465.79","24,528.57","20,430,287",2.92,62.78,8.26%
2019-01-28 15:00,"24,496.18",53.87,0.22%,"24,442.29","24,442.17","24,519.26","18,871,115",53.89,77.09,11.44%
2019-01-28 14:30,"24,442.31",-23.53,-0.10%,"24,465.44","24,426.09","24,477.69","16,933,782",-23.13,51.6,10.11%
2019-01-28 14:00,"24,465.84",28.14,0.12%,"24,438.08","24,437.90","24,479.10","15,379,129",27.76,41.2,-2.67%
2019-01-28 13:30,"24,437.70",65.02,0.27%,"24,372.54","24,358.36","24,464.06","15,800,636",65.16,105.7,9.99%
2019-01-28 13:00,"24,372.68",-18.57,-0.08%,"24,391.38","24,366.62","24,411.29","14,366,032",-18.7,44.67,-16.65%
2019-01-28 12:30,"24,391.25",47.8,0.20%,"24,344.37","24,323.94","24,398.80","17,234,915",46.88,74.86,-24.92%
2019-01-28 12:00,"24,343.45",-80.36,-0.33%,"24,424.25","24,341.81","24,446.48","22,956,505",-80.8,104.67,17.44%
2019-01-28 11:30,"24,423.81",14.83,0.06%,"24,409.29","24,374.92","24,441.49","19,547,591",14.52,66.57,-15.52%
2019-01-28 11:00,"24,408.98",-33.72,-0.14%,"24,442.71","24,408.52","24,479.91","23,139,270",-33.73,71.39,-3.85%
2019-01-28 10:30,"24,442.70",49.78,0.20%,"24,393.57","24,354.09","24,450.68","24,066,826",49.13,96.59,-44.63%
2019-01-28 10:00,"24,392.92",-344.28,-1.39%,"24,596.98","24,346.87","24,596.98","43,466,585",-204.06,250.11,2097.38%
2019-01-25 17:00,"24,737.20",0,0.00%,"24,737.20","24,737.20","24,737.20","1,978,111",0,0,-96.00%
2019-01-25 16:30,"24,737.20",4.75,0.02%,"24,734.69","24,722.11","24,737.20","49,472,654",2.51,15.09,-13.72%
2019-01-25 16:00,"24,732.45",23.86,0.10%,"24,708.77","24,678.48","24,739.26","57,338,672",23.68,60.78,200.37%
2019-01-25 15:30,"24,708.59",-33.05,-0.13%,"24,746.00","24,701.81","24,751.69","19,089,058",-37.41,49.88,11.81%
2019-01-25 15:00,"24,741.64",32.77,0.13%,"24,708.61","24,698.77","24,758.86","17,072,123",33.03,60.09,-15.46%
2019-01-25 14:30,"24,708.87",-49.39,-0.20%,"24,758.29","24,695.12","24,774.16","20,194,089",-49.42,79.04,41.17%
2019-01-25 14:00,"24,758.26",6.97,0.03%,"24,751.25","24,731.46","24,766.42","14,305,171",7.01,34.96,-4.53%
2019-01-25 13:30,"24,751.29",27.91,0.11%,"24,723.08","24,706.69","24,756.23","14,983,228",28.21,49.54,-26.53%
2019-01-25 13:00,"24,723.38",-89.63,-0.36%,"24,813.15","24,676.75","24,815.87","20,394,041",-89.77,139.12,17.84%
2019-01-25 12:30,"24,813.01",22.64,0.09%,"24,790.43","24,760.25","24,822.41","17,307,176",22.58,62.16,-8.26%
2019-01-25 12:00,"24,790.37",24.75,0.10%,"24,765.68","24,764.78","24,797.49","18,866,004",24.69,32.71,-4.75%
2019-01-25 11:30,"24,765.62",-73.27,-0.30%,"24,838.66","24,752.67","24,847.58","19,807,459",-73.04,94.91,-15.54%
2019-01-25 11:00,"24,838.89",19.1,0.08%,"24,818.87","24,785.62","24,860.15","23,452,959",20.02,74.53,-22.99%
2019-01-25 10:30,"24,819.79",52.71,0.21%,"24,766.54","24,766.54","24,834.39","30,454,802",53.25,67.85,-41.63%
2019-01-25 10:00,"24,767.08",213.84,0.87%,"24,687.21","24,687.21","24,773.13","52,178,822",79.87,85.92,1602.64%
2019-01-24 17:00,"24,553.24",0,0.00%,"24,553.24","24,553.24","24,553.24","3,064,575",0,0,-92.95%
2019-01-24 16:30,"24,553.24",-1.19,0.00%,"24,553.52","24,552.70","24,554.41","43,484,571",-0.28,1.71,8.31%
2019-01-24 16:00,"24,554.43",11.6,0.05%,"24,543.15","24,515.26","24,567.15","40,146,823",11.28,51.89,109.37%
2019-01-24 15:30,"24,542.83",12.61,0.05%,"24,530.20","24,518.39","24,566.84","19,175,350",12.63,48.45,16.95%
2019-01-24 15:00,"24,530.22",33.1,0.14%,"24,497.03","24,479.42","24,536.77","16,396,077",33.19,57.35,9.03%
2019-01-24 14:30,"24,497.12",11.67,0.05%,"24,485.76","24,459.38","24,508.59","15,037,764",11.36,49.21,6.81%
2019-01-24 14:00,"24,485.45",43.14,0.18%,"24,442.50","24,430.58","24,496.36","14,079,574",42.95,65.78,-6.76%
2019-01-24 13:30,"24,442.31",-54.19,-0.22%,"24,496.53","24,422.73","24,506.64","15,099,549",-54.22,83.91,11.73%
2019-01-24 13:00,"24,496.50",-28.97,-0.12%,"24,525.04","24,475.26","24,541.77","13,513,977",-28.54,66.51,-2.65%
2019-01-24 12:30,"24,525.47",-68.55,-0.28%,"24,593.66","24,523.84","24,594.15","13,881,258",-68.19,70.31,-19.88%
2019-01-24 12:00,"24,594.02",65.89,0.27%,"24,528.42","24,509.14","24,609.10","17,325,953",65.6,99.96,-18.79%
2019-01-24 11:30,"24,528.13",-26.28,-0.11%,"24,554.31","24,485.91","24,576.11","21,334,258",-26.18,90.2,1.97%
2019-01-24 11:00,"24,554.41",-63.12,-0.26%,"24,618.10","24,531.72","24,626.30","20,922,300",-63.69,94.58,-23.63%
2019-01-24 10:30,"24,617.53",121.79,0.50%,"24,494.16","24,471.50","24,625.38","27,394,460",123.37,153.88,-30.32%
2019-01-24 10:00,"24,495.74",-79.88,-0.33%,"24,579.96","24,462.28","24,579.96","39,312,997",-84.22,117.68,26910.89%
2019-01-23 17:00,"24,575.62",0,0.00%,"24,575.62","24,575.62","24,575.62","145,545",0,0,-99.68%
2019-01-23 16:30,"24,575.62",0.26,0.00%,"24,578.26","24,575.55","24,578.26","45,220,112",-2.64,2.71,24.52%
2019-01-23 16:00,"24,575.36",1.09,0.00%,"24,574.28","24,544.45","24,588.60","36,316,758",1.08,44.15,111.25%
2019-01-23 15:30,"24,574.27",75.33,0.31%,"24,498.13","24,495.16","24,594.59","17,191,264",76.14,99.43,2.21%
2019-01-23 15:00,"24,498.94",-34.4,-0.14%,"24,532.41","24,457.69","24,532.53","16,819,313",-33.47,74.84,8.95%
2019-01-23 14:30,"24,533.34",38.16,0.16%,"24,496.49","24,483.04","24,546.75","15,437,191",36.85,63.71,17.26%
2019-01-23 14:00,"24,495.18",41.21,0.17%,"24,453.81","24,453.74","24,509.15","13,164,775",41.37,55.41,0.31%
2019-01-23 13:30,"24,453.97",-7.59,-0.03%,"24,461.66","24,408.13","24,480.40","13,124,530",-7.69,72.27,-4.08%
2019-01-23 13:00,"24,461.56",71.61,0.29%,"24,390.50","24,384.93","24,468.65","13,682,678",71.06,83.72,-23.75%
2019-01-23 12:30,"24,389.95",24.32,0.10%,"24,368.39","24,307.17","24,397.53","17,943,697",21.56,90.36,-2.26%
2019-01-23 12:00,"24,365.63",-95.03,-0.39%,"24,459.74","24,349.02","24,476.94","18,359,296",-94.11,127.92,-15.31%
2019-01-23 11:30,"24,460.66",-46.23,-0.19%,"24,506.61","24,422.63","24,548.50","21,678,453",-45.95,125.87,13.20%
2019-01-23 11:00,"24,506.89",-57.17,-0.23%,"24,564.57","24,491.60","24,576.77","19,150,376",-57.68,85.17,-26.53%
2019-01-23 10:30,"24,564.06",-107.75,-0.44%,"24,669.36","24,556.26","24,690.36","26,065,601",-105.3,134.1,-41.16%
2019-01-23 10:00,"24,671.81",267.33,1.10%,"24,577.25","24,577.25","24,700.98","44,298,921",94.56,123.73,1562.95%
2019-01-22 17:00,"24,404.48",0,0.00%,"24,404.48","24,404.48","24,404.48","2,663,870",0,0,-96.22%
2019-01-22 16:30,"24,404.48",-6.68,-0.03%,"24,414.58","24,404.48","24,414.58","70,473,168",-10.1,10.1,44.31%
2019-01-22 16:00,"24,411.16",82.69,0.34%,"24,328.65","24,255.21","24,411.16","48,835,000",82.51,155.95,134.10%
2019-01-22 15:30,"24,328.47",28.84,0.12%,"24,299.86","24,244.31","24,335.97","20,860,676",28.61,91.66,8.46%
2019-01-22 15:00,"24,299.63",-0.2,0.00%,"24,299.86","24,248.15","24,314.94","19,233,851",-0.23,66.79,37.34%
2019-01-22 14:30,"24,299.83",-46.97,-0.19%,"24,347.42","24,295.49","24,349.26","14,004,265",-47.59,53.77,12.46%
2019-01-22 14:00,"24,346.80",18.42,0.08%,"24,327.70","24,316.57","24,362.17","12,452,171",19.1,45.6,-30.73%
2019-01-22 13:30,"24,328.38",-79.59,-0.33%,"24,407.95","24,287.10","24,407.95","17,976,660",-79.57,120.85,71.90%
2019-01-22 13:00,"24,407.97",0.42,0.00%,"24,407.62","24,395.93","24,432.26","10,457,413",0.35,36.33,-31.39%
2019-01-22 12:30,"24,407.55",17.82,0.07%,"24,392.17","24,379.94","24,426.27","15,242,591",15.38,46.33,-0.05%
2019-01-22 12:00,"24,389.73",-119.82,-0.49%,"24,509.49","24,387.66","24,525.78","15,249,825",-119.76,138.12,7.64%
2019-01-22 11:30,"24,509.55",-6.68,-0.03%,"24,516.13","24,497.81","24,531.53","14,167,340",-6.58,33.72,-17.39%
2019-01-22 11:00,"24,516.23",-27.11,-0.11%,"24,544.13","24,516.23","24,580.91","17,150,457",-27.9,64.68,-21.84%
2019-01-22 10:30,"24,543.34",-11.87,-0.05%,"24,556.56","24,480.70","24,556.56","21,942,643",-13.22,75.86,-41.91%
2019-01-22 10:00,"24,555.21",-151.14,-0.61%,"24,607.76","24,518.16","24,607.76","37,772,812",-52.55,89.6,4012.15%
2019-01-18 17:00,"24,706.35",0,0.00%,"24,706.35","24,706.35","24,706.35","918,565",0,0,-98.24%
2019-01-18 16:30,"24,706.35",-1.88,-0.01%,"24,704.65","24,704.65","24,750.22","52,127,297",1.7,45.57,5.23%
2019-01-18 16:00,"24,708.23",47.76,0.19%,"24,661.10","24,640.17","24,716.80","49,534,600",47.13,76.63,208.78%
2019-01-18 15:30,"24,660.47",-3.07,-0.01%,"24,663.74","24,639.22","24,681.90","16,042,291",-3.27,42.68,9.06%
2019-01-18 15:00,"24,663.54",-1.98,-0.01%,"24,664.90","24,621.37","24,673.16","14,709,399",-1.36,51.79,4.65%
2019-01-18 14:30,"24,665.52",-35.61,-0.14%,"24,700.66","24,652.97","24,705.76","14,055,195",-35.14,52.79,7.66%
2019-01-18 14:00,"24,701.13",29.43,0.12%,"24,671.65","24,645.11","24,702.69","13,055,025",29.48,57.58,-14.79%
2019-01-18 13:30,"24,671.70",-51.48,-0.21%,"24,722.97","24,662.52","24,735.04","15,321,247",-51.27,72.52,-1.95%
2019-01-18 13:00,"24,723.18",-0.96,0.00%,"24,723.91","24,696.04","24,747.30","15,626,640",-0.73,51.26,-9.94%
2019-01-18 12:30,"24,724.14",45.29,0.18%,"24,681.70","24,662.54","24,736.38","17,351,827",42.44,73.84,8.85%
2019-01-18 12:00,"24,678.85",42.1,0.17%,"24,636.02","24,621.78","24,678.85","15,940,693",42.83,57.07,-21.83%
2019-01-18 11:30,"24,636.75",54.91,0.22%,"24,581.38","24,573.76","24,642.24","20,391,477",55.37,68.48,0.45%
2019-01-18 11:00,"24,581.84",70.89,0.29%,"24,511.56","24,507.48","24,595.94","20,300,427",70.28,88.46,-31.75%
2019-01-18 10:30,"24,510.95",6.65,0.03%,"24,504.56","24,459.03","24,596.66","29,746,233",6.39,137.63,-61.79%
2019-01-18 10:00,"24,504.30",134.2,0.55%,"24,534.19","24,470.75","24,560.91","77,851,615",-29.89,90.16,9749.29%
2019-01-17 17:00,"24,370.10",0,0.00%,"24,370.10","24,370.10","24,370.10","790,429",0,0,-98.01%
2019-01-17 16:30,"24,370.10",1.63,0.01%,"24,370.54","24,369.15","24,370.64","39,813,361",-0.44,1.49,6.83%
2019-01-17 16:00,"24,368.47",32.99,0.14%,"24,336.15","24,301.91","24,368.98","37,268,642",32.32,67.07,69.84%
2019-01-17 15:30,"24,335.48",-1.51,-0.01%,"24,337.62","24,270.70","24,342.79","21,943,345",-2.14,72.09,-43.86%
2019-01-17 15:00,"24,336.99",133.3,0.55%,"24,203.62","24,193.60","24,474.46","39,089,175",133.37,280.86,259.84%
2019-01-17 14:30,"24,203.69",-17.96,-0.07%,"24,221.71","24,193.21","24,225.18","10,862,821",-18.02,31.97,-0.55%
2019-01-17 14:00,"24,221.65",-3.42,-0.01%,"24,225.48","24,198.70","24,232.59","10,922,873",-3.83,33.89,2.07%
2019-01-17 13:30,"24,225.07",57.12,0.24%,"24,167.95","24,167.19","24,234.49","10,701,504",57.12,67.3,2.74%
2019-01-17 13:00,"24,167.95",-24.54,-0.10%,"24,192.57","24,156.96","24,203.12","10,416,139",-24.62,46.16,-2.40%
2019-01-17 12:30,"24,192.49",-5.06,-0.02%,"24,197.11","24,179.83","24,212.59","10,672,371",-4.62,32.76,-17.91%
2019-01-17 12:00,"24,197.55",4.31,0.02%,"24,192.27","24,181.42","24,213.63","13,000,620",5.28,32.21,-10.52%
2019-01-17 11:30,"24,193.24",22.67,0.09%,"24,170.34","24,170.34","24,198.45","14,528,894",22.9,28.11,-14.34%
2019-01-17 11:00,"24,170.57",-7.18,-0.03%,"24,177.77","24,142.91","24,181.38","16,960,800",-7.2,38.47,-17.57%
2019-01-17 10:30,"24,177.75",3.82,0.02%,"24,173.58","24,131.17","24,199.15","20,576,033",4.17,67.98,-33.71%
2019-01-17 10:00,"24,173.93",-33.23,-0.14%,"24,147.09","24,088.90","24,189.68","31,040,665",26.84,100.78,917.71%
2019-01-16 17:00,"24,207.16",0,0.00%,"24,207.16","24,207.16","24,207.16","3,050,042",0,0,-92.63%
2019-01-16 16:30,"24,207.16",4.48,0.02%,"24,202.55","24,202.15","24,207.23","41,373,108",4.61,5.08,-7.99%
2019-01-16 16:00,"24,202.68",-81.12,-0.33%,"24,283.77","24,196.28","24,284.76","44,966,450",-81.09,88.48,182.36%
2019-01-16 15:30,"24,283.80",32.92,0.14%,"24,250.86","24,248.36","24,288.61","15,925,331",32.94,40.25,-0.30%
2019-01-16 15:00,"24,250.88",-13.65,-0.06%,"24,264.35","24,242.12","24,287.60","15,973,737",-13.47,45.48,2.08%
2019-01-16 14:30,"24,264.53",29.08,0.12%,"24,235.68","24,235.53","24,267.04","15,647,856",28.85,31.51,43.61%
2019-01-16 14:00,"24,235.45",15.18,0.06%,"24,220.09","24,213.62","24,239.36","10,896,125",15.36,25.74,3.02%
2019-01-16 13:30,"24,220.27",0.99,0.00%,"24,219.39","24,196.46","24,224.30","10,576,385",0.88,27.84,-5.72%
2019-01-16 13:00,"24,219.28",13.17,0.05%,"24,206.22","24,181.81","24,225.53","11,217,989",13.06,43.72,-20.76%
2019-01-16 12:30,"24,206.11",20.94,0.09%,"24,185.06","24,167.78","24,213.01","14,156,734",21.05,45.23,-14.58%
2019-01-16 12:00,"24,185.17",-37.11,-0.15%,"24,220.99","24,169.93","24,248.42","16,572,849",-35.82,78.49,-7.44%
2019-01-16 11:30,"24,222.28",34.05,0.14%,"24,188.84","24,150.74","24,223.61","17,905,681",33.44,72.87,-13.23%
2019-01-16 11:00,"24,188.23",-21.45,-0.09%,"24,209.04","24,135.60","24,215.49","20,635,108",-20.81,79.89,-18.55%
2019-01-16 10:30,"24,209.68",9.79,0.04%,"24,200.16","24,198.27","24,228.72","25,334,651",9.52,30.45,-34.37%
2019-01-16 10:00,"24,199.89",134.3,0.56%,"24,139.91","24,119.72","24,216.24","38,601,465",59.98,96.52,6442.53%
2019-01-15 17:00,"24,065.59",0,0.00%,"24,065.59","24,065.59","24,065.59","590,008",0,0,-98.45%
2019-01-15 16:30,"24,065.59",2.31,0.01%,"24,062.76","24,061.45","24,065.59","37,987,394",2.83,4.14,2.17%
2019-01-15 16:00,"24,063.28",38.52,0.16%,"24,024.93","24,011.21","24,081.51","37,179,902",38.35,70.3,136.20%
2019-01-15 15:30,"24,024.76",26.7,0.11%,"23,998.06","23,987.64","24,045.69","15,741,008",26.7,58.05,1.95%
2019-01-15 15:00,"23,998.06",56.89,0.24%,"23,941.24","23,913.87","24,001.85","15,439,341",56.82,87.98,-11.31%
2019-01-15 14:30,"23,941.17",-96.83,-0.40%,"24,038.00","23,934.69","24,066.98","17,408,654",-96.83,132.29,45.20%
2019-01-15 14:00,"24,038.00",-1.15,0.00%,"24,039.11","24,024.73","24,056.88","11,989,345",-1.11,32.15,13.14%
2019-01-15 13:30,"24,039.15",-3.7,-0.02%,"24,042.82","24,019.72","24,052.03","10,597,322",-3.67,32.31,-37.85%
2019-01-15 13:00,"24,042.85",-30.22,-0.13%,"24,073.24","24,029.61","24,078.14","17,051,368",-30.39,48.53,1.57%
2019-01-15 12:30,"24,073.07",24.05,0.10%,"24,048.94","24,047.08","24,099.14","16,787,648",24.13,52.06,5.52%
2019-01-15 12:00,"24,049.02",69.46,0.29%,"23,978.95","23,963.22","24,059.45","15,908,817",70.07,96.23,11.71%
2019-01-15 11:30,"23,979.56",-18.15,-0.08%,"23,997.56","23,959.00","24,019.61","14,241,359",-18,60.61,-21.76%
2019-01-15 11:00,"23,997.71",74.61,0.31%,"23,923.06","23,903.36","24,003.75","18,201,008",74.65,100.39,-30.59%
2019-01-15 10:30,"23,923.10",-28.31,-0.12%,"23,953.06","23,892.32","24,039.65","26,222,190",-29.96,147.33,-27.62%
2019-01-15 10:00,"23,951.41",41.57,0.17%,"23,914.11","23,887.93","23,987.40","36,229,486",37.3,99.47,963.59%
2019-01-14 17:00,"23,909.84",0,0.00%,"23,909.84","23,909.84","23,909.84","3,406,346",0,0,-94.83%
2019-01-14 16:30,"23,909.84",5.3,0.02%,"23,904.07","23,904.07","23,909.84","65,882,308",5.77,5.77,79.06%
2019-01-14 16:00,"23,904.54",-21.85,-0.09%,"23,926.66","23,886.36","23,942.49","36,793,578",-22.12,56.13,139.82%
2019-01-14 15:30,"23,926.39",-29.66,-0.12%,"23,956.11","23,922.85","23,964.90","15,342,002",-29.72,42.05,45.13%
2019-01-14 15:00,"23,956.05",56.39,0.24%,"23,899.67","23,898.19","23,962.72","10,571,112",56.38,64.53,-8.49%
2019-01-14 14:30,"23,899.66",-20.92,-0.09%,"23,920.85","23,885.85","23,930.02","11,551,927",-21.19,44.17,26.84%
2019-01-14 14:00,"23,920.58",-5.97,-0.03%,"23,926.63","23,915.69","23,949.49","9,107,750",-6.05,33.8,-18.11%
2019-01-14 13:30,"23,926.55",-1.92,-0.01%,"23,927.80","23,912.65","23,946.67","11,121,888",-1.25,34.02,7.47%
2019-01-14 13:00,"23,928.47",-10.05,-0.04%,"23,938.35","23,918.69","23,943.20","10,348,781",-9.88,24.51,-5.72%
2019-01-14 12:30,"23,938.52",44.44,0.19%,"23,893.82","23,880.06","23,949.30","10,976,079",44.7,69.24,-22.43%
2019-01-14 12:00,"23,894.08",27.41,0.11%,"23,866.55","23,857.62","23,915.41","14,150,473",27.53,57.79,-2.71%
2019-01-14 11:30,"23,866.67",-31.32,-0.13%,"23,898.07","23,843.18","23,909.31","14,544,900",-31.4,66.13,-9.46%
2019-01-14 11:00,"23,897.99",20.97,0.09%,"23,877.07","23,853.42","23,924.07","16,065,125",20.92,70.65,-13.90%
2019-01-14 10:30,"23,877.02",13.08,0.05%,"23,866.37","23,856.75","23,917.53","18,658,215",10.65,60.78,-35.74%
2019-01-14 10:00,"23,863.94",-132.01,-0.55%,"23,880.53","23,765.24","23,890.18","29,037,641",-16.59,124.94,8236.96%
