Date,Price,BuySignal,SellSignal,ExitSignal
2019-01-14 11:00:00,6929.73,,,
2019-01-14 11:30:00,6914.69,,,
2019-01-14 12:00:00,6919.46,,,
2019-01-14 12:30:00,6926.84,,,
2019-01-14 13:00:00,6926.46,,,
2019-01-14 13:30:00,6928.79,,,
2019-01-14 14:00:00,6928.85,,,
2019-01-14 14:30:00,6917.12,1,,
2019-01-14 15:00:00,6928.99,,,
2019-01-14 15:30:00,6924.55,,,
2019-01-14 16:00:00,6905.19,,1,
2019-01-14 16:30:00,6905.92,,,
2019-01-14 17:00:00,6905.92,,,
2019-01-14 17:30:00,6905.92,,,
2019-01-14 18:00:00,6905.92,,,
2019-01-14 18:30:00,6905.92,,,
2019-01-14 19:00:00,6905.92,,,
2019-01-14 19:30:00,6905.92,,,
2019-01-14 20:00:00,6905.92,,,
2019-01-14 20:30:00,6905.92,1,,
2019-01-15 10:00:00,6981.65,,,1
2019-01-15 10:30:00,6979.18,,,1
2019-01-15 11:00:00,6990.88,,,1
2019-01-15 11:30:00,6987.2,,,1
2019-01-15 12:00:00,7014.21,,,1
2019-01-15 12:30:00,7019.0,,,1
2019-01-15 13:00:00,7011.92,,,1
2019-01-15 13:30:00,7015.29,,,1
2019-01-15 14:00:00,7019.07,,,
2019-01-15 14:30:00,6986.4,,,
2019-01-15 15:00:00,7001.23,,,
2019-01-15 15:30:00,7011.9,,,
2019-01-15 16:00:00,7022.61,,1,
2019-01-15 16:30:00,7023.83,,,
2019-01-15 17:00:00,7023.83,1,,
2019-01-15 17:30:00,7023.83,,,
2019-01-15 18:00:00,7023.83,,,
2019-01-15 18:30:00,7023.83,,,
2019-01-15 19:00:00,7023.83,,,
2019-01-15 19:30:00,7023.83,,,
2019-01-15 20:00:00,7023.83,,,
2019-01-16 10:00:00,7071.12,,,1
2019-01-16 10:30:00,7056.22,,,1
2019-01-16 11:00:00,7044.29,,,
2019-01-16 11:30:00,7054.12,,,
2019-01-16 12:00:00,7036.15,,,
2019-01-16 12:30:00,7039.17,,,
2019-01-16 13:00:00,7046.68,,,
2019-01-16 13:30:00,7039.85,,1,
2019-01-16 14:00:00,7041.9,,,
2019-01-16 14:30:00,7050.87,,,
2019-01-16 15:00:00,7044.98,,,
2019-01-16 15:30:00,7051.91,1,,
2019-01-16 16:00:00,7033.11,,,
2019-01-16 16:30:00,7034.69,,,
2019-01-16 17:00:00,7034.69,,1,
